acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,popularity,speechiness,tempo,valence,year,Song,Weeks on Chart,Average Previous Week Position,Week Position
0.0245,kenny chesney,0.501,324467,0.537,0.0,4,0.064,-8.398,43,0.0328,147.995,0.348,2004,anything but mine,20,33.0,95.0
0.53,the drifters,0.338,132613,0.5760000000000001,0.0,6,0.38,-6.1610000000000005,46,0.0372,116.237,0.662,2005,there goes my baby,19,74.0,178.0
0.27,daniel powter,0.583,233920,0.667,3.64e-05,3,0.1669999999999999,-7.351,45,0.029,140.028,0.53,2005,bad day,32,84.0,180.0
0.346,selena,0.615,314533,0.448,6.35e-05,0,0.0606,-10.82,52,0.0297,82.883,0.232,2005,dreaming of you,20,66.0,142.0
0.43,savage garden,0.5660000000000001,279400,0.705,0.0,0,0.109,-7.569,52,0.0311,168.15200000000004,0.7809999999999999,2005,truly madly deeply,52,88.0,180.0
0.00193,eminem,0.6709999999999999,340267,0.813,2.17e-06,5,0.0654,-4.194,51,0.118,164.06400000000005,0.151,2005,sing for the moment,18,56.0,156.0
0.0813,eminem,0.907,298960,0.7659999999999999,0.0,9,0.11,-4.742,53,0.173,147.996,0.875,2005,cleanin out my closet,20,71.0,175.0
0.6970000000000001,johnny cash,0.727,123573,0.542,0.0,8,0.116,-10.067,52,0.034,103.613,0.971,2005,i got stripes,11,39.0,104.0
0.0817,faith hill,0.4970000000000001,257693,0.468,0.0,2,0.112,-8.182,47,0.0286,133.789,0.285,2005,like we never loved at all,21,39.0,100.0
0.0128,wilson pickett,0.618,146973,0.588,0.0266,2,0.351,-11.624,53,0.0735,86.90299999999998,0.768,2005,land of 1000 dances,11,76.0,171.0
0.00159,rob thomas,0.605,230960,0.913,0.0,0,0.0813,-4.345,49,0.0376,139.941,0.665,2005,this is how a heart breaks,20,30.0,87.0
0.225,bobby lewis,0.569,159640,0.722,0.0,0,0.108,-8.914,47,0.0393,142.736,0.965,2005,tossin and turnin,23,80.0,180.0
0.5760000000000001,the drifters,0.34,146813,0.371,1.67e-06,9,0.0895,-8.871,47,0.0346,138.977,0.62,2005,this magic moment,11,64.0,153.0
0.277,keith anderson,0.562,263027,0.757,0.0,1,0.0745,-3.945,45,0.0253,93.02,0.299,2005,every time i hear your name,19,23.0,65.0
0.0813,eminem,0.907,298960,0.7659999999999999,0.0,9,0.11,-4.742,50,0.173,147.996,0.875,2005,cleanin out my closet,20,71.0,175.0
0.245,alanis morissette,0.456,228573,0.635,0.0,11,0.194,-5.731,61,0.0573,170.65200000000004,0.293,2005,ironic,32,84.0,175.0
0.032,everything,0.69,219844,0.8029999999999999,2.01e-05,4,0.0676,-6.549,46,0.0354,95.959,0.602,2006,hooch,7,18.0,44.0
0.545,young buck,0.797,254493,0.667,0.0,1,0.0357,-6.095,50,0.158,76.51,0.621,2006,get buck,2,13.0,7.0
0.596,jackie wilson,0.591,164347,0.5820000000000001,0.0,7,0.784,-4.553999999999999,48,0.129,137.221,0.906,2006,lonely teardrops,21,75.0,169.0
0.000259,afi,0.5920000000000001,165653,0.914,0.000139,10,0.0452,-4.753,49,0.0468,120.032,0.524,2006,love like winter,5,23.0,58.0
0.0043,busta rhymes,0.6579999999999999,214960,0.551,0.000108,1,0.197,-6.62,54,0.37,138.335,0.442,2006,touch it,23,62.0,153.0
0.00674,daughtry,0.438,225813,0.919,0.0,0,0.158,-2.91,50,0.0495,151.026,0.195,2006,crawling back to you,9,19.0,35.0
0.00176,living colour,0.508,294160,0.911,3.59e-05,0,0.4970000000000001,-3.425,45,0.0501,91.983,0.5529999999999999,2006,cult of personality,15,65.0,158.0
0.105,the pack,0.892,255467,0.452,7.29e-06,4,0.0685,-7.8820000000000014,45,0.351,102.052,0.392,2006,vans,3,34.0,47.0
0.0629,daughtry,0.363,250311,0.8340000000000001,0.0,9,0.1639999999999999,-2.826,48,0.0436,161.972,0.275,2006,what about now,20,34.0,104.0
0.136,nick lachey,0.421,244667,0.728,0.0,7,0.136,-5.644,49,0.035,150.12,0.311,2006,whats left of me,25,64.0,171.0
6.14e-05,garbage,0.473,226400,0.8740000000000001,0.000606,8,0.111,-3.66,46,0.0409,121.475,0.444,2007,only happy when it rains,20,30.0,82.0
0.0415,katharine mcphee,0.462,215200,0.8009999999999999,0.0,8,0.0523,-4.191,52,0.0664,84.541,0.491,2007,over it,16,51.0,129.0
0.106,marques houston,0.6759999999999999,245027,0.662,0.0,1,0.122,-6.438,51,0.0442,127.999,0.464,2007,circle,6,13.0,40.0
0.0108,swizz beatz,0.8370000000000001,191920,0.6970000000000001,0.0,0,0.377,-5.955,51,0.299,97.927,0.631,2007,money in the bank,4,13.0,29.0
0.00511,fall out boy,0.459,203507,0.8909999999999999,0.0,10,0.106,-5.057,52,0.0623,154.83700000000005,0.588,2007,thnks fr th mmrs,28,70.0,162.0
0.00115,sister sledge,0.7,375400,0.816,0.00123,7,0.0901,-9.711,56,0.044,113.244,0.838,2007,hes the greatest dancer,19,70.0,165.0
0.003,snoop dogg,0.7559999999999999,245520,0.8290000000000001,3.46e-05,11,0.0578,-3.973,55,0.0682,120.163,0.504,2007,sensual seduction,20,77.0,169.0
0.479,aretha franklin,0.821,147227,0.496,2.3e-05,0,0.328,-8.4,45,0.0462,114.605,0.955,2007,respect,12,90.0,180.0
0.093,keith urban,0.4920000000000001,381360,0.625,0.000304,3,0.0819999999999999,-7.2,47,0.0362,145.954,0.522,2007,stupid boy,20,39.0,104.0
0.0374,keith urban,0.62,283560,0.8220000000000001,1.6e-05,2,0.0298,-3.5460000000000003,47,0.0379,104.95,0.7859999999999999,2007,better life,20,37.0,102.0
0.131,billy currington,0.7190000000000001,236467,0.7959999999999999,0.0,2,0.111,-3.787,46,0.0246,98.03,0.8029999999999999,2008,dont,20,27.0,87.0
0.912,alan jackson,0.721,182973,0.253,1.27e-05,5,0.105,-12.582,48,0.0277,92.089,0.43,2008,sissys song,13,29.0,71.0
0.156,toby keith,0.7559999999999999,183493,0.903,0.0,5,0.126,-4.119,46,0.0555,106.098,0.6629999999999999,2008,i wanna talk about me,20,55.0,131.0
0.94,bette midler,0.258,215027,0.0971,0.0,0,0.122,-13.002,45,0.0302,65.346,0.0767,2008,the rose,25,70.0,176.0
0.0717,joshua radin,0.574,169213,0.481,0.0003,1,0.113,-12.306,46,0.0353,81.582,0.228,2008,id rather be with you,2,18.0,5.0
0.0188,ashanti,0.556,267680,0.895,0.00132,3,0.0571,-4.115,48,0.101,79.759,0.468,2008,the way that i love you,18,40.0,115.0
0.000232,corona,0.69,264280,0.805,0.7390000000000001,5,0.095,-11.522,58,0.0336,127.808,0.799,2008,the rhythm of the night,27,69.0,162.0
0.00327,demi lovato,0.5579999999999999,200213,0.867,0.0,0,0.0426,-3.722,48,0.116,76.018,0.72,2008,get back,6,24.0,51.0
0.604,george strait,0.474,195147,0.8140000000000001,0.0145,7,0.15,-6.875,46,0.0419,79.21600000000002,0.91,2008,river of love,20,26.0,75.0
0.0183,gloriana,0.583,223573,0.8590000000000001,0.0,7,0.0928,-4.009,47,0.0389,97.998,0.772,2009,wild at heart,15,30.0,85.0
0.0534,daughtry,0.434,206413,0.764,0.0,5,0.4370000000000001,-3.45,51,0.0299,51.316,0.309,2009,life after you,20,51.0,116.0
7.94e-05,pearl jam,0.515,177560,0.934,0.0047,11,0.327,-5.079,56,0.0371,152.24,0.894,2009,the fixer,7,29.0,78.0
0.00569,lady gaga,0.894,216333,0.6779999999999999,2.43e-06,6,0.317,-5.6110000000000015,53,0.0523,105.024,0.8440000000000001,2009,lovegame,22,78.0,173.0
0.0443,florence  the machine,0.5,252853,0.8109999999999999,0.00508,7,0.12,-5.287000000000001,47,0.096,150.023,0.228,2009,dog days are over,20,36.0,144.0
0.767,brooks  dunn,0.598,339569,0.244,3.3799999999999995e-05,9,0.106,-8.003,47,0.0374,117.108,0.225,2009,believe,20,24.0,73.0
0.0166,sean kingston,0.835,243133,0.805,0.0,1,0.345,-2.545,52,0.033,122.98,0.8909999999999999,2009,fire burning,21,87.0,173.0
0.0108,madonna,0.667,239093,0.93,0.0,7,0.176,-4.585,56,0.0608,115.57,0.893,2009,express yourself,16,74.0,178.0
0.126,commodores,0.5670000000000001,256547,0.575,0.000103,10,0.114,-7.769,47,0.029,133.1,0.333,2009,easy,22,67.0,175.0
0.000807,foo fighters,0.43,267360,0.955,0.0,9,0.044,-4.767,56,0.0424,172.975,0.366,2009,the pretender,20,42.0,115.0
0.00205,cobra starship,0.642,172293,0.87,0.0,7,0.129,-4.096,50,0.11,119.987,0.73,2009,hot mess,5,9.0,16.0
0.879,canned heat,0.466,199640,0.182,0.0556,9,0.341,-19.537,58,0.0457,128.811,0.216,2009,on the road again,11,57.0,153.0
0.341,madonna,0.5489999999999999,320467,0.408,0.0,8,0.0764,-7.697999999999999,56,0.024,80.133,0.319,2009,take a bow,30,88.0,180.0
0.508,mat kearney,0.6409999999999999,217560,0.601,9.33e-06,0,0.121,-8.51,48,0.0337,104.984,0.5529999999999999,2009,closer to love,6,4.0,16.0
0.251,eminem,0.727,392827,0.696,0.0,5,0.0726,-4.472,51,0.0706,132.077,0.467,2009,beautiful,6,3.0,11.0
0.359,limahl,0.599,212173,0.622,0.00235,0,0.114,-13.970999999999998,63,0.0296,122.312,0.851,2009,never ending story,19,54.0,151.0
0.0117,sade,0.775,356653,0.5720000000000001,0.0291,0,0.0847,-8.427,56,0.0632,90.023,0.64,2010,soldier of love,11,29.0,87.0
0.207,the weather girls,0.705,212000,0.898,0.00118,5,0.7020000000000001,-6.371,65,0.0702,136.282,0.657,2010,its raining men,11,38.0,98.0
0.253,the black crowes,0.38,376960,0.34,0.00178,4,0.305,-12.599,51,0.0307,145.99,0.182,2010,she talks to angels,16,51.0,127.0
0.469,dixie chicks,0.6920000000000001,223707,0.546,0.0,4,0.107,-5.968,48,0.0246,89.912,0.511,2010,wide open spaces,20,19.0,107.0
0.177,pitbull,0.7979999999999999,215880,0.895,0.0,5,0.358,-7.811,55,0.216,127.967,0.784,2010,bon bon,4,22.0,27.0
0.269,nicki minaj,0.72,200013,0.861,5.11e-06,11,0.601,-4.339,72,0.209,126.991,0.669,2010,super bass,39,83.0,176.0
0.0108,train,0.628,239040,0.917,2.25e-06,6,0.306,-3.489,51,0.144,94.988,0.638,2010,if its love,20,45.0,120.0
0.473,jerrod niemann,0.7340000000000001,167813,0.698,8.02e-05,9,0.297,-5.8329999999999975,49,0.0331,114.031,0.605,2010,one more drinkin song,18,16.0,51.0
0.7040000000000001,the shirelles,0.604,130893,0.591,0.0,8,0.47,-6.874,49,0.0614,140.558,0.8290000000000001,2010,mama said,11,80.0,175.0
0.0109,drake,0.325,233560,0.848,0.0,7,0.124,-5.6110000000000015,58,0.279,100.093,0.433,2010,over,20,74.0,156.0
0.339,toby keith,0.61,256613,0.7609999999999999,1.88e-05,9,0.0839,-6.022,49,0.0627,120.017,0.433,2010,bullets in the gun,14,9.0,31.0
0.546,monica,0.514,229947,0.628,0.0,4,0.161,-5.6610000000000005,48,0.0451,129.539,0.422,2010,love all over me,17,26.0,76.0
0.221,george strait,0.7070000000000001,228893,0.867,0.00039,4,0.268,-5.4179999999999975,49,0.0339,110.996,0.649,2011,loves gonna make it alright,11,16.0,71.0
0.48,the crystals,0.535,140120,0.797,3.4200000000000005e-05,3,0.141,-7.532999999999999,57,0.0459,148.835,0.613,2011,da doo ron ron when he walked me home,13,79.0,176.0
0.317,martina mcbride,0.431,227613,0.657,0.0,5,0.0893,-5.12,50,0.0304,142.52700000000004,0.259,2011,im gonna love you through it,20,27.0,71.0
0.0006259999999999,foreigner,0.516,247000,0.828,0.0,7,0.142,-5.324,48,0.0345,107.503,0.691,2011,feels like the first time,22,68.0,175.0
0.0883,george strait,0.615,182120,0.732,5.94e-06,6,0.107,-8.74,49,0.0348,127.881,0.557,2011,here for a good time,20,36.0,98.0
0.895,ronnie dunn,0.662,250480,0.29,0.0,4,0.0959,-7.896,49,0.0349,148.393,0.283,2011,cost of livin,8,7.0,25.0
0.0991,kelly clarkson,0.5589999999999999,224507,0.86,0.0,7,0.292,-4.04,48,0.05,118.969,0.292,2011,dark side,15,41.0,105.0
0.0275,luke bryan,0.616,219973,0.728,0.0,9,0.228,-4.02,50,0.0278,111.934,0.375,2011,i dont want this night to end,23,65.0,142.0
0.244,joe nichols,0.501,185333,0.889,0.000322,2,0.8290000000000001,-4.221,48,0.119,162.156,0.67,2011,gimmie that girl,20,42.0,120.0
0.014,scorpions,0.601,246533,0.928,0.000113,7,0.151,-4.38,59,0.0481,115.999,0.625,2011,no one like you,7,24.0,64.0
0.252,troop 41,0.66,263880,0.925,0.0,7,0.87,-2.094,48,0.317,81.041,0.5760000000000001,2011,do the john wall,7,13.0,44.0
0.0892,lady gaga,0.521,307360,0.701,0.0,2,0.0876,-5.238,49,0.0458,127.087,0.518,2011,you and i,20,76.0,171.0
0.0266,britt nicole,0.65,179334,0.8190000000000001,0.0,8,0.348,-3.389,52,0.031,95.958,0.895,2012,gold,3,14.0,31.0
0.0736,john mayer,0.52,228173,0.5589999999999999,0.349,2,0.116,-9.615,56,0.0254,146.944,0.254,2012,shadow days,3,14.0,11.0
0.0186,rascal flatts,0.617,256133,0.862,0.0,2,0.161,-6.356,51,0.0337,101.971,0.769,2012,banjo,17,34.0,89.0
0.00116,the killers,0.409,243787,0.8370000000000001,0.0065099999999999,1,0.0855,-4.043,61,0.0406,121.757,0.199,2012,runaways,2,22.0,22.0
0.00108,rihanna,0.5539999999999999,225200,0.669,0.0,11,0.138,-6.041,58,0.0426,91.993,0.405,2012,diamonds,26,90.0,180.0
0.503,rihanna,0.7020000000000001,200013,0.715,2.44e-05,5,0.126,-5.377000000000002,56,0.0425,127.05,0.863,2012,you da one,20,57.0,156.0
0.32,the beach boys,0.388,133760,0.63,0.0,9,0.0738,-6.2920000000000025,52,0.0452,145.92700000000005,0.774,2012,i get around,15,86.0,180.0
0.0022,maroon 5,0.662,225400,0.67,0.0,2,0.203,-5.504,53,0.027,119.977,0.352,2012,daylight,25,76.0,169.0
0.0158,parmalee,0.551,214933,0.863,0.0,11,0.0843,-3.506,52,0.0322,143.952,0.8170000000000001,2013,close your eyes,16,18.0,56.0
0.313,brad paisley,0.563,281453,0.722,0.0,6,0.393,-5.252000000000002,52,0.0407,150.039,0.8009999999999999,2013,beat this summer,20,34.0,98.0
0.255,blake shelton,0.5760000000000001,215720,0.726,0.0,11,0.108,-4.625,52,0.035,136.80200000000002,0.5820000000000001,2013,sure be cool if you did,20,60.0,138.0
0.0328,drake,0.794,174133,0.522,0.0,8,0.156,-7.829,51,0.159,86.318,0.5670000000000001,2013,started from the bottom,22,82.0,171.0
0.0126,justin moore,0.626,180720,0.805,0.0,7,0.156,-5.81,51,0.0449,116.03,0.882,2013,point at you,19,26.0,85.0
0.0111,baauer,0.452,196664,0.794,0.00182,0,0.416,-5.151,59,0.0483,137.825,0.282,2013,harlem shake,20,76.0,180.0
0.7909999999999999,ed sheeran,0.618,404480,0.239,0.0,8,0.1,-8.371,51,0.0274,96.846,0.327,2013,make it rain,2,67.0,80.0
0.542,mr probz,0.364,174267,0.278,2.79e-05,5,0.38,-12.262,61,0.0355,173.65200000000004,0.2,2013,waves,25,67.0,156.0
0.469,tamar braxton,0.27,241920,0.58,0.0,8,0.343,-5.7170000000000005,52,0.039,179.919,0.242,2013,love and war,20,23.0,58.0
0.527,justin timberlake,0.308,688453,0.563,4.58e-06,0,0.134,-9.169,56,0.0719,85.90100000000002,0.109,2013,not a bad thing,22,79.0,167.0
0.0113,ed sheeran,0.8059999999999999,219840,0.608,0.0,1,0.635,-7.007999999999999,51,0.0659,95.049,0.8490000000000001,2013,dont,36,65.0,165.0
0.396,jason aldean,0.507,195480,0.805,1.16e-06,9,0.106,-4.6110000000000015,53,0.0867,167.983,0.513,2014,just gettin started,18,33.0,84.0
0.0929,brad paisley,0.639,179800,0.875,0.0,7,0.296,-5.7929999999999975,54,0.0372,117.028,0.892,2014,river bank,18,32.0,84.0
0.615,coldplay,0.5479999999999999,294667,0.475,0.8079999999999999,1,0.0944,-12.42,63,0.0355,126.976,0.0349,2014,midnight,2,16.0,64.0
0.327,hunter hayes,0.38,276400,0.568,0.0,1,0.0822,-5.712999999999999,56,0.0436,155.95600000000005,0.259,2014,invisible,12,17.0,102.0
0.0489,ariana grande,0.525,204093,0.621,0.0,7,0.294,-7.364,61,0.116,191.9,0.591,2014,santa tell me,8,44.0,151.0
0.67,johnny cash,0.914,133120,0.465,0.0,5,0.222,-11.406,57,0.0618,110.205,0.932,2014,get rhythm,6,26.0,73.0
0.0819999999999999,maroon 5,0.613,239920,0.765,1.25e-06,11,0.092,-6.5820000000000025,58,0.0441,103.951,0.299,2014,it was always you,3,5.0,31.0
0.00544,kenny chesney,0.499,250533,0.8220000000000001,0.000197,4,0.272,-7.122000000000001,53,0.049,86.48100000000002,0.499,2014,til its gone,14,24.0,73.0
0.0862,kiesza,0.838,251987,0.72,0.00697,7,0.0772,-4.135,55,0.0483,122.99,0.204,2014,hideaway,13,31.0,89.0
0.421,young thug,0.8759999999999999,240000,0.675,1.16e-06,3,0.0667,-3.28,52,0.146,135.959,0.606,2014,stoner,15,39.0,96.0
0.0265,blake shelton,0.667,182947,0.8859999999999999,0.0,4,0.0759,-5.12,54,0.0387,146.076,0.948,2014,gonna,18,28.0,84.0
0.00407,carrie underwood,0.434,210760,0.868,1.98e-06,7,0.0919,-1.208,53,0.0603,161.886,0.204,2014,little toy guns,18,33.0,96.0
0.0115,one direction,0.42,194907,0.867,0.0,9,0.0851,-5.397,64,0.0859,78.814,0.628,2015,home,2,3.0,47.0
0.122,darius rucker,0.657,204893,0.911,0.0,1,0.0479,-5.072,56,0.0496,87.978,0.871,2015,homegrown honey,20,24.0,85.0
0.174,van morrison,0.568,213600,0.7140000000000001,0.0,7,0.0429,-7.138999999999999,57,0.0445,146.338,0.955,2015,wild night,11,52.0,131.0
0.606,maddie  tae,0.512,217293,0.68,0.0,5,0.175,-4.112,54,0.0278,156.03799999999995,0.26,2015,fly,14,26.0,71.0
0.00425,demi lovato,0.583,214740,0.61,0.000105,5,0.14,-5.638999999999999,63,0.0382,114.06,0.336,2015,cool for the summer,20,73.0,162.0
0.038,rich homie quan,0.728,176675,0.62,0.0,2,0.342,-7.532999999999999,58,0.0434,81.99799999999998,0.885,2015,flex ooh ooh ooh,27,63.0,135.0
0.0349,a thousand horses,0.433,219080,0.7759999999999999,0.00023,7,0.387,-5.53,55,0.029,149.641,0.424,2015,smoke,20,32.0,96.0
0.395,frank sinatra,0.279,274933,0.454,0.0,2,0.198,-7.733,60,0.0316,150.661,0.216,2015,my way,8,63.0,133.0
0.05,justin bieber,0.361,199947,0.608,7.96e-05,9,0.183,-6.7570000000000014,65,0.098,191.812,0.0789,2015,ill show you,12,53.0,147.0
0.0285,high valley,0.599,180302,0.931,0.0,11,0.102,-3.662,57,0.0517,111.012,0.7879999999999999,2016,shes with me,8,11.0,38.0
0.0008029999999999,drake,0.6890000000000001,255787,0.7120000000000001,0.000601,10,0.237,-7.184,60,0.0451,100.004,0.0379,2016,9,5,38.0,73.0
0.0207,jason aldean,0.434,195307,0.921,0.00209,10,0.116,-2.248,56,0.0688,171.945,0.426,2016,they dont know,12,20.0,60.0
0.172,fetty wap,0.647,224000,0.6729999999999999,0.0,5,0.223,-5.992000000000001,57,0.176,179.97099999999998,0.527,2016,wake up,13,35.0,91.0
0.351,tim mcgraw,0.457,218560,0.636,7.01e-06,0,0.111,-3.41,57,0.0262,144.686,0.238,2016,my little girl,20,47.0,118.0
0.84,brett young,0.638,217120,0.3670000000000001,0.0,4,0.0999,-7.9060000000000015,61,0.0266,71.957,0.219,2017,mercy,20,46.0,129.0
0.0347,kendrick lamar,0.706,248827,0.557,0.0,0,0.276,-5.8,63,0.0813,132.98,0.205,2017,god,2,42.0,7.0
0.0303,thomas rhett,0.6609999999999999,157573,0.75,0.000132,7,0.0846,-5.497000000000001,61,0.0314,130.077,0.828,2017,unforgettable,20,42.0,96.0
0.106,hey violet,0.69,213695,0.6629999999999999,0.0,8,0.0659,-5.247999999999998,64,0.0352,122.041,0.285,2017,guys my age,5,23.0,58.0
0.416,lil xan,0.823,187453,0.419,0.0,10,0.105,-10.358,64,0.165,119.958,0.277,2017,betrayed,19,27.0,65.0
0.0336,lil baby,0.943,215423,0.544,0.0,10,0.0954,-6.2920000000000025,61,0.0642,133.012,0.515,2017,my dawg,6,17.0,29.0
0.0959,maroon 5,0.655,190643,0.603,0.0,8,0.107,-5.013999999999999,63,0.0555,126.088,0.452,2018,wait,24,63.0,138.0
0.0142,ciara,0.746,204150,0.825,0.0107,1,0.121,-4.666,69,0.1689999999999999,152.914,0.584,2018,level up,6,33.0,75.0
0.0299,j cole,0.825,218954,0.487,0.0,1,0.0868,-6.416,65,0.233,105.05,0.3720000000000001,2018,photograph,2,87.0,36.0
0.109,the chainsmokers,0.6629999999999999,193200,0.5770000000000001,0.0,11,0.12,-7.518,72,0.0531,89.99600000000002,0.454,2018,sick boy,3,22.0,18.0
0.0249,drake,0.413,302173,0.677,0.0,1,0.0793,-5.12,67,0.255,172.50099999999995,0.0845,2018,emotionless,4,66.0,113.0
0.174,daddy yankee,0.7829999999999999,200480,0.84,0.0,1,0.412,-3.4160000000000004,74,0.051,95.001,0.8390000000000001,2018,dura,21,41.0,104.0
0.299,lady gaga,0.5529999999999999,210200,0.502,0.0,0,0.764,-5.972,74,0.0409,129.976,0.296,2018,always remember us this way,9,41.0,91.0
0.0867,nicki minaj,0.917,191700,0.679,0.0,6,0.588,-6.0829999999999975,66,0.266,102.449,0.453,2018,barbie tingz,3,46.0,136.0
0.175,6ix9ine,0.885,142582,0.6409999999999999,0.0,1,0.234,-4.455,70,0.351,91.167,0.201,2018,kooda,7,34.0,91.0
0.519,dylan scott,0.573,160707,0.747,1.13e-06,0,0.0867,-6.46,65,0.0319,79.952,0.645,2019,nobody,12,17.0,82.0
0.127,keith urban,0.44,189104,0.8029999999999999,0.0,5,0.128,-6.162000000000001,65,0.0512,79.312,0.633,2019,we were,15,22.0,64.0
0.13,youngboy never broke again,0.643,181437,0.77,0.0,5,0.247,-4.524,64,0.228,170.00599999999997,0.863,2019,in control,2,27.0,25.0
0.0519,pnk,0.652,177391,0.453,0.0,1,0.179,-6.119,73,0.0445,88.038,0.4320000000000001,2019,walk me home,20,37.0,93.0
0.0286,lil baby,0.585,197530,0.6409999999999999,0.0,6,0.316,-4.269,67,0.133,88.28399999999998,0.266,2020,emotionally scarred,25,42.0,116.0
0.135,lil uzi vert,0.772,210261,0.634,0.0,10,0.4320000000000001,-6.101,67,0.212,160.05200000000005,0.6709999999999999,2020,baby pluto,4,65.0,133.0
0.534,lauv,0.753,197437,0.505,2.58e-06,9,0.104,-7.621,27,0.255,91.972,0.419,2020,i like me better,41,46.0,133.0
0.589,tim mcgraw,0.501,211577,0.63,4.33e-06,2,0.151,-7.018,65,0.0329,86.186,0.542,2020,i called mama,12,27.0,85.0
0.0298,lil uzi vert,0.903,195692,0.535,0.0,8,0.0851,-6.238,65,0.286,130.11700000000002,0.157,2020,silly watch,2,92.0,87.0
0.639,the cyrkle,0.637,137293,0.4320000000000001,0.0,9,0.0839,-12.771,28,0.031,92.769,0.826,1959,red rubber ball,13,78.0,178.0
0.557,peggy lee,0.698,173840,0.333,0.0,0,0.0934,-5.1110000000000015,19,0.0391,137.983,0.802,1959,alright okay you win,6,26.0,58.0
0.835,the flamingos,0.36,170267,0.391,0.0,10,0.0847,-12.613,11,0.0313,99.076,0.224,1960,i was such a fool to fall in love with you,5,27.0,53.0
0.634,sam cooke,0.629,162693,0.561,0.0,10,0.0793,-9.944,13,0.0437,127.518,0.938,1960,sugar dumpling,9,46.0,124.0
0.8420000000000001,debbie reynolds,0.332,141840,0.268,1.66e-06,3,0.321,-14.41,16,0.0421,78.806,0.32,1960,am i that easy to forget,17,57.0,136.0
0.6779999999999999,sam cooke,0.593,189413,0.6970000000000001,0.0,3,0.234,-9.653,13,0.0461,93.322,0.899,1960,tennessee waltz,8,55.0,118.0
0.8809999999999999,patti page,0.5489999999999999,191733,0.0815,0.0,3,0.0996,-14.347,16,0.0308,78.399,0.271,1960,with my eyes wide open im dreaming,7,34.0,75.0
0.644,little willie john,0.502,153739,0.638,3.7e-05,8,0.304,-9.673,16,0.0334,104.182,0.932,1960,leave my kitten alone,15,31.0,73.0
0.00193,johnny burnette,0.387,125693,0.7509999999999999,0.00495,6,0.0752,-9.043,20,0.119,192.982,0.7879999999999999,1961,little boy sad,9,72.0,151.0
0.593,the rip chords,0.561,119027,0.547,0.0,6,0.3229999999999999,-11.13,13,0.04,156.132,0.963,1962,three window coupe,9,51.0,131.0
0.693,lee dorsey,0.747,169640,0.598,0.0,0,0.0506,-6.256,12,0.0534,142.77700000000004,0.92,1962,working in the coal mine,12,70.0,167.0
0.411,the miracles,0.5670000000000001,177040,0.585,0.0,9,0.129,-5.665,17,0.0326,131.72,0.72,1962,everybodys gotta pay some dues,7,33.0,87.0
0.85,connie francis,0.462,169973,0.194,0.0,9,0.123,-11.743,23,0.0296,83.385,0.153,1963,second hand love,9,76.0,169.0
0.52,connie francis,0.474,150000,0.347,1.97e-05,9,0.13,-9.253,23,0.0269,108.945,0.524,1963,among my souvenirs,15,74.0,169.0
0.772,robin ward,0.534,148927,0.384,3.46e-06,1,0.207,-11.41,19,0.0283,101.752,0.374,1963,wonderful summer,10,72.0,156.0
0.855,solomon burke,0.526,199093,0.26,0.000406,5,0.135,-13.6,26,0.0319,78.626,0.575,1964,hell have to go,8,39.0,89.0
0.598,frank sinatra,0.225,165827,0.1669999999999999,3.83e-06,9,0.3720000000000001,-16.623,20,0.0335,94.173,0.206,1964,i cant believe im losing you,5,30.0,73.0
0.76,bobby vinton,0.421,166827,0.465,0.0,11,0.21,-7.447,23,0.0298,71.723,0.502,1964,my heart belongs to only you,9,78.0,165.0
0.774,nat king cole,0.32,156907,0.221,0.0,7,0.145,-15.714,19,0.0332,76.528,0.358,1964,i dont want to see tomorrow,9,47.0,120.0
0.951,jerry wallace,0.575,180547,0.151,0.0679,10,0.226,-23.438,19,0.0331,113.328,0.5589999999999999,1964,in the misty moonlight,11,63.0,147.0
0.597,jay  the americans,0.478,201173,0.493,0.00139,0,0.261,-13.809,20,0.0316,103.154,0.607,1964,hushabye,7,28.0,69.0
0.747,dionne warwick,0.669,191307,0.451,0.0,8,0.168,-11.446,22,0.0321,111.284,0.541,1964,youll never get to heaven if you break my heart,9,45.0,120.0
0.584,jr walker  the all stars,0.655,150760,0.7759999999999999,0.276,2,0.0555,-7.734,22,0.0292,102.148,0.938,1965,cleos back,8,34.0,104.0
0.146,the lovin spoonful,0.415,213013,0.313,0.104,7,0.132,-11.505,18,0.0271,97.167,0.359,1965,darling be home soon,8,66.0,155.0
0.794,the sapphires,0.498,156933,0.426,0.0,0,0.144,-12.033,19,0.0293,122.597,0.847,1965,who do you love,12,43.0,136.0
0.86,wayne newton,0.397,143067,0.408,0.0,6,0.168,-7.209,24,0.0295,114.075,0.482,1965,red roses for a blue lady,9,57.0,140.0
0.252,donovan,0.45,164027,0.484,0.624,4,0.389,-15.61,22,0.026,101.876,0.684,1965,colours,7,26.0,71.0
0.797,marvin gaye,0.654,170533,0.397,5.84e-05,10,0.125,-12.007,22,0.0385,108.527,0.711,1965,try it baby,11,65.0,155.0
0.768,billy stewart,0.334,138227,0.595,0.0,8,0.216,-8.875,19,0.0658,181.88,0.721,1965,reap what you sow,5,12.0,36.0
0.867,the new christy minstrels,0.407,164267,0.265,0.0,0,0.11,-16.069000000000006,19,0.029,98.408,0.388,1965,today,13,63.0,151.0
